ResourceID,Activity Type,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Cadastral Reference,Description,Description Type,End Date of Existence,End Date Type,External Identifier Type,External Source,External XRef,From Date,Geometry Qualifier,Keyword,Name,Name Type,Place Address,Place Description,Primary Reference Number,Spatial Coordinates Geometry,Start Date of Existence,Start Date Type,To Date
046be830-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1100,,,,1 Peirson Terrace,,"1 Peirson Terrace, Le Havre des Pas",,0401100,GEOMETRYCOLLECTION (POINT (-2.100051 49.177497)),,,
04622bc0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0828,,,,11,,"11, Broad Street",,0400828,GEOMETRYCOLLECTION (POINT (-2.107736 49.184127)),,,
047ace10-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1576,,,,32,,"32, Stopford Road",,0401576,GEOMETRYCOLLECTION (POINT (-2.100417 49.189404)),,,
046b0df0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1070,,,,63,,"63, Great Union Road",,0401070,GEOMETRYCOLLECTION (POINT (-2.107329 49.189609)),,,
84df8190-1168-0138-913a-740f24312a1c,,Field Number,Grouville,Parish,,,,,,,,,,,,Jardin du Cure,,"Jardin du Cure, Field G161A",,0300278,GEOMETRYCOLLECTION (POINT (-2.046625 49.192786)),,,
045cceb0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0664,,,,Yokohama Villa,,"Yokohama Villa, Roussel Street",,0400664,GEOMETRYCOLLECTION (POINT (-2.111824 49.191611)),,,
062687f0-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0200,,,Coastal Fortification,Gun Battery ,,"Gun Battery , La Coupe Point",,0700200,GEOMETRYCOLLECTION (POINT (-2.026091 49.233082)),,,
468ec3e0-116c-0138-9149-740f24312a1c,,Postal Address,St. John,Parish,,,,,,Listed building,Government of Jersey,JN0153,,,Richmond Map,La Genee & La Petite Genee,,"La Genee & La Petite Genee, La Rue des Landes",,0500153,GEOMETRYCOLLECTION (POINT (-2.142005 49.249082)),,,
505703b0-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0130,,,,Les Lumieres,,"Les Lumieres, La Route Orange",,0100130,GEOMETRYCOLLECTION (POINT (-2.205711 49.189235)),,,
0477e630-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1465,,,,Milestone '1',,"Milestone '1', St John's Road",,0401465,GEOMETRYCOLLECTION (POINT (-2.112324 49.194341)),,,
84d759d0-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,Listed building,Government of Jersey,GR0093,,,,South View,,"South View, La Rue du Pont",,0300093,GEOMETRYCOLLECTION (POINT (-2.032479 49.166826)),,,
0477dc40-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1464,,,,Melchester Court,,"Melchester Court, St John's Road",,0401464,GEOMETRYCOLLECTION (POINT (-2.110981 49.19363)),,,
0477d250-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1463,,,,Coburg House,,"Coburg House, St John's Road",,0401463,GEOMETRYCOLLECTION (POINT (-2.112923 49.191727)),,,
046f14f0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1186,,,,Cock Robin Cottage,,"Cock Robin Cottage, Millbrook Lane",,0401186,GEOMETRYCOLLECTION (POINT (-2.133096 49.199415)),,,
468c8840-116c-0138-9149-740f24312a1c,,Postal Address,St. John,Parish,,,,,,Listed building,Government of Jersey,JN0099,,,,Casa Mariana,,"Casa Mariana, La Grande Route de St. Jean",,0500099,GEOMETRYCOLLECTION (POINT (-2.114163 49.219884)),,,
0456b480-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0494,,,,5 Windsor Villas,,"5 Windsor Villas, Val Plaisant",,0400494,GEOMETRYCOLLECTION (POINT (-2.102586 49.191777)),,,
046b5af0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1082,,,Richmond Map,La Folie Inn,,"La Folie Inn, Commercial Buildings",,0401082,GEOMETRYCOLLECTION (POINT (-2.109845 49.178053)),,,
044eaa90-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0275,,,,6,,"6, Hill Street",,0400275,GEOMETRYCOLLECTION (POINT (-2.105715 49.18334)),,,
84d65760-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,Listed building,Government of Jersey,GR0058,,,,La Profonde Arene,,"La Profonde Arene, Les Fonds de Longueville",,0300058,GEOMETRYCOLLECTION (POINT (-2.069986 49.178175)),,,
0bda18e0-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0197,,,"Richmond Map,Place of Worship",St. Lawrence Parish Church,,"St. Lawrence Parish Church, La Grande Route de St Laurent",,0600197,GEOMETRYCOLLECTION (POINT (-2.141688 49.214632)),,,
50596a70-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,,,,,,"Richmond Map,Coastal Fortification",Site of Beauport Watch House,,"Site of Beauport Watch House, Beauport",,0100183,GEOMETRYCOLLECTION (POINT (-2.208991 49.181051)),,,
84dd0a50-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,Listed building,Government of Jersey,GR0126,,,,Milestone '3',,"Milestone '3', La Route de la Hougue Bie",,0300126,GEOMETRYCOLLECTION (POINT (-2.057292 49.200747)),,,
04668cc0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0943,,,,Royal Hotel,,"Royal Hotel, David Place",,0400943,GEOMETRYCOLLECTION (POINT (-2.102895 49.189044)),,,
04663b30-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0935,,,,57,,"57, David Place",,0400935,GEOMETRYCOLLECTION (POINT (-2.103666 49.190206)),,,
296ce8e0-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0085,,,,Le Tapon,,"Le Tapon, La Rue du Tapon",,1100085,GEOMETRYCOLLECTION (POINT (-2.071619 49.188104)),,,
0628cb40-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,,,,,,,Datestones '1620' & '1834',,"Datestones '1620' & '1834', La Rue du Hucquet",,0700152,GEOMETRYCOLLECTION (POINT (-2.058622 49.216784)),,,
297530f0-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0206,,,Place of Worship,Chapelle Independante,,"Chapelle Independante, La Route de Maufant",,1100206,GEOMETRYCOLLECTION (POINT (-2.066729 49.218291)),,,
f1552590-1168-0138-9140-740f24312a1c,,Postal Address,St. Mary,Parish,,,,,,Listed building,Government of Jersey,MY0020,,,,La Frontiere,,"La Frontiere, La Rue de la Frontière",,0800020,GEOMETRYCOLLECTION (POINT (-2.159837 49.234728)),,,
b3676f70-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,TR0098,,,Richmond Map,Ville es Normans South,,"Ville es Normans South, La Rue du Bechet",,1200098,GEOMETRYCOLLECTION (POINT (-2.109004 49.2263)),,,
047c6500-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1623,,,,Beauvoir ,,"Beauvoir , La Ruelle Vaucluse",,0401623,GEOMETRYCOLLECTION (POINT (-2.126967 49.20354)),,,
84ded8a0-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,,,,,,German Occupation,Site of Action Post Bourg,,"Site of Action Post Bourg, Le Grand Bourg",,0300209,GEOMETRYCOLLECTION (POINT (-2.059666 49.188346)),,,
469024e0-116c-0138-9149-740f24312a1c,,Postal Address,St. John,Parish,,,,,,Listed building,Government of Jersey,JN0190,,,Richmond Map,Britannia House,,"Britannia House, La Rue de la Mare des Prés",,0500190,GEOMETRYCOLLECTION (POINT (-2.12457 49.24693)),,,
045ffb40-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0765,,,,2 Apsley Villas,,"2 Apsley Villas, Apsley Road",,0400765,GEOMETRYCOLLECTION (POINT (-2.10177 49.187887)),,,
b36951a0-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,TR0100,,,,La Coquille,,"La Coquille, La Brecque du Nord",,1200100,GEOMETRYCOLLECTION (POINT (-2.04641 49.236614)),,,
b37096c0-149f-0138-c579-740f24312a1c,,Field Number,Trinity,Parish,,,,,,,,,,,Place of Worship,Clos de la Chapelle de St Cosme,,"Clos de la Chapelle de St Cosme, Field T881",,1200303,GEOMETRYCOLLECTION (POINT (-2.087171 49.230986)),,,
2ef0a350-1168-0138-9137-740f24312a1c,,Postal Address,St. Peter,Parish,,,,,,Listed building,Government of Jersey,PE0185,,,,Church House,,"Church House, La Rue de l'Église",,1000185,GEOMETRYCOLLECTION (POINT (-2.183146 49.212666)),,,
0449e640-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0149,,,Richmond Map,13,,"13, La Colomberie",,0400149,GEOMETRYCOLLECTION (POINT (-2.102383 49.183384)),,,
047b1f70-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1584,,,,Election House,,"Election House, La Route de la Trinité",,0401584,GEOMETRYCOLLECTION (POINT (-2.097661 49.209446)),,,
29708580-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0200,,,,Cherry Lodge,,"Cherry Lodge, Longueville Road",,1100200,GEOMETRYCOLLECTION (POINT (-2.079582 49.18346)),,,
296c7b90-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0075,,,Richmond Map,Beau Desert,,"Beau Desert, La Rue de la Retraite",,1100075,GEOMETRYCOLLECTION (POINT (-2.080578 49.194272)),,,
045d0b90-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0670,,,,La Bonne Vie Guest House,,"La Bonne Vie Guest House, Roseville Street",,0400670,GEOMETRYCOLLECTION (POINT (-2.100801 49.178108)),,,
296e71a0-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0132,,,,Lisakera,,"Lisakera, Beach Road",,1100132,GEOMETRYCOLLECTION (POINT (-2.096412 49.177818)),,,
046801a0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0985,,,Richmond Map,1,,"1, Hue Street",,0400985,GEOMETRYCOLLECTION (POINT (-2.108877 49.185549)),,,
0bd6cb70-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0172,,,German Occupation,Tunnel No.8 Main Casualty Receiving Station,,"Tunnel No.8 Main Casualty Receiving Station, Les Charrières de Malorey (also beneath field nos. 673 - 677)",,0600172,GEOMETRYCOLLECTION (POINT (-2.152988 49.210749)),,,
29757440-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0225,,,,Lavoir,,"Lavoir, La Rue du Pre",,1100225,GEOMETRYCOLLECTION (POINT (-2.074613 49.197869)),,,
50568be0-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,,,,,,Richmond Map,Site of Janvrin's Farm,,"Site of Janvrin's Farm, La Route de Noirmont",,0100122,GEOMETRYCOLLECTION (POINT (-2.175128 49.17304)),,,
50566420-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,,,,,,Coastal Fortification,Site of Portelet Battery,,"Site of Portelet Battery, La Rue Voisin",,0100119,GEOMETRYCOLLECTION (POINT (-2.17892 49.172995)),,,
b36db780-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,,,,,,Richmond Map,L'Abri des Hougues,,"L'Abri des Hougues, La Route des Côtes du Nord",,1200119,GEOMETRYCOLLECTION (POINT (-2.069313 49.233471)),,,
062199c0-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0162,,,,Ville Bree Farm,,"Ville Bree Farm, La Rue de la Ville Brée",,0700162,GEOMETRYCOLLECTION (POINT (-2.060034 49.230183)),,,
06208fd0-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0135,,,,Church End,,"Church End, La Rue de la Croix au Maitre",,0700135,GEOMETRYCOLLECTION (POINT (-2.051517 49.218374)),,,
046fbc10-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1213,,,Richmond Map,The Olde House,,"The Olde House, La Rue du Moulin de Fliquet",,0401213,GEOMETRYCOLLECTION (POINT (-2.11786 49.204195)),,,
2eeb2220-1168-0138-9137-740f24312a1c,,Postal Address,St. Peter,Parish,,,,,,,,,,,,Les Niemes Lodge,,"Les Niemes Lodge, La Grande Route de St Pierre",,1000021,GEOMETRYCOLLECTION (POINT (-2.186949 49.21798)),,,
b366b2a0-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,TR0035,,,Richmond Map,La Garenne,,"La Garenne, La Rue de la Garenne",,1200035,GEOMETRYCOLLECTION (POINT (-2.101804 49.215112)),,,
fc893090-149c-0138-c576-740f24312a1c,,Field Number,St. Ouen,Parish,,,,,,,Government of Jersey,OU0234,,,,Clos des Hougues,,"Clos des Hougues, Field O1120B",,0900139,GEOMETRYCOLLECTION (POINT (-2.228554 49.239034)),,,
04769e40-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1426,,,"Coastal Fortification,Place of Worship,Richmond Map,German Occupation",Elizabeth Castle,,"Elizabeth Castle, La Baie de la Ville (St Aubin's Bay)",,0401426,GEOMETRYCOLLECTION (POINT (-2.125268 49.176086)),,,
fc8d4630-149c-0138-c576-740f24312a1c,,,St. Ouen,Parish,,,,,,Listed place,Government of Jersey,OU0227,,,Palaeolithic,St Ouen's Bay Area of Peat Deposits,,St Ouen's Bay Area of Peat Deposits,,0900227,GEOMETRYCOLLECTION (POINT (-2.232504 49.223346)),,,
044b8a60-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0197,,,,117,,"117, Don Road",,0400197,GEOMETRYCOLLECTION (POINT (-2.095728 49.180245)),,,
045fc4d0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0756,,,,Briez-Izel,,"Briez-Izel, Westmount Road",,0400756,GEOMETRYCOLLECTION (POINT (-2.115623 49.192508)),,,
50574a40-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0136,,,,Surrey House,,"Surrey House, Charing Cross",,0100136,GEOMETRYCOLLECTION (POINT (-2.170632 49.187579)),,,
46900210-116c-0138-9149-740f24312a1c,,Field Number,St. John,Parish,,,,,,,Government of Jersey,JN0186,,,,Clos de la Hougue,,"Clos de la Hougue, Field J412",,0500252,GEOMETRYCOLLECTION (POINT (-2.144588 49.24067)),,,
047b6c90-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1595/HE1596,,,,3-4,,"3-4, Upper King's Cliff",,0401595,GEOMETRYCOLLECTION (POINT (-2.107951 49.195375)),,,
84d85d70-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,Listed building,Government of Jersey,GR0131,,,,La Maison des Marais,,"La Maison des Marais, La Rue de la Marais à la Cocque",,0300131,GEOMETRYCOLLECTION (POINT (-2.039429 49.177947)),,,
047358b0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1324,,,,Milestone '1',,"Milestone '1', Queen's Road",,0401324,GEOMETRYCOLLECTION (POINT (-2.110352 49.195416)),,,
04694ec0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1021/HE1111/HE1112/HE1130,,,,Boyne Terrace,,"Boyne Terrace, Great Union Road",,0401021,GEOMETRYCOLLECTION (POINT (-2.108287 49.190534)),,,
468a1890-116c-0138-9149-740f24312a1c,,Postal Address,St. John,Parish,,,,,,Listed building,Government of Jersey,JN0042,,,German Occupation,Bonne Nuit Harbour,,"Bonne Nuit Harbour, Les Charrières de Bonne Nuit ",,0500042,GEOMETRYCOLLECTION (POINT (-2.120617 49.251851)),,,
062704a0-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0242,,,Coastal Fortification,Rozel Barracks,,"Rozel Barracks, Le Mont de Rozel",,0700242,GEOMETRYCOLLECTION (POINT (-2.045732 49.236202)),,,
29751700-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0184,,,Richmond Map,Three Mile House,,"Three Mile House, La Grande Route de St Martin",,1100184,GEOMETRYCOLLECTION (POINT (-2.063094 49.209235)),,,
047430f0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1353,,,,Gateway to Beau Regard,,"Gateway to Beau Regard, Regent Road",,0401353,GEOMETRYCOLLECTION (POINT (-2.103529 49.18225)),,,
84dfa490-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,,,,,,Richmond Map,Les Cabots Farmhouse,,"Les Cabots Farmhouse, La Rue à Don",,0300285,GEOMETRYCOLLECTION (POINT (-2.067682 49.180643)),,,
f1591640-1168-0138-9140-740f24312a1c,,Postal Address,St. Mary ,Parish,,,,,,Listed building,Government of Jersey,MY0113,,,,Midlands House,,"Midlands House, La Rue du Rondin",,0800113,GEOMETRYCOLLECTION (POINT (-2.18419 49.240938)),,,
047f9a40-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1724,,,,31½,,"31½, Hill Street",,0401724,GEOMETRYCOLLECTION (POINT (-2.103994 49.183671)),,,
fc872aa0-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0249,,,Richmond Map,La Vielle Fontaine,,"La Vielle Fontaine, La Profonde Rue",,0900249,GEOMETRYCOLLECTION (POINT (-2.22638 49.243139)),,,
653ad97a-8675-11eb-8701-0275d4869ef4,Archaeological Excavation,Postal Address,St. Helier,Parish,,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  One trench was opened in Conway Street/Broad Street. Observations were made during demolition and rebuilding of bank produced fragments of a fine early 16th century stoneware cup made in Beauvais. ",Archaeological Excavation,,,,,,,,,Conway Street/Broad Street,,Conway Street/Broad Street,,0401453,GEOMETRYCOLLECTION (POINT (-2.10728 49.18402)),,,
046c01a0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1102,,,"Richmond Map,Coastal Fortification",Fort d'Auvergne,,"Fort d'Auvergne, Le Havre des Pas",,0401102,GEOMETRYCOLLECTION (POINT (-2.101859 49.176653)),,,
b36b5cd0-149f-0138-c579-740f24312a1c,Archaeological Evaluation,Postal Address,Trinity,Parish,,Watching brief undertaken by Waterhouse on behalf of Durrell Wildlife Preservation Trust. It was recommended that one trench be extended and a geophysical survey to reveal more of the site's archaeology. ,Archaeological Evaluation,,,Listed building,Government of Jersey,TR0066,,,"Manor House,Richmond Map",Les Augres Manor,,"Les Augres Manor, La Profonde Rue ",,1200066,GEOMETRYCOLLECTION (POINT (-2.074036 49.228607)),,,
045dff40-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0701,,,,9,,"9, St Mark's Road",,0400701,GEOMETRYCOLLECTION (POINT (-2.102615 49.189925)),,,
29726550-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0282,,,Richmond Map,Roselands Farm,,"Roselands Farm, La Rue de Beauvoir",,1100282,GEOMETRYCOLLECTION (POINT (-2.084324 49.191031)),,,
044ab450-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0174,,,,26,,"26, David Place",,0400174,GEOMETRYCOLLECTION (POINT (-2.103197 49.188807)),,,
2ef35b60-1168-0138-9137-740f24312a1c,,Postal Address,St. Peter,Parish,,,,,,Listed building,Government of Jersey,PE0276,,,Richmond Map,Les Marais Cottages,,"Les Marais Cottages, La Route de Beaumont",,1000276,GEOMETRYCOLLECTION (POINT (-2.159717 49.197493)),,,
0478eb60-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1521,,,,31,,"31, St Saviour's Road",,0401521,GEOMETRYCOLLECTION (POINT (-2.09862 49.185044)),,,
84db5510-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,Listed building,Government of Jersey,GR0236,,,,Homeleigh,,"Homeleigh, Old Road",,0300236,GEOMETRYCOLLECTION (POINT (-2.030115 49.197578)),,,
047bd780-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1608,,,,3 Windsor Villas,,"3 Windsor Villas, Val Plaisant",,0401608,GEOMETRYCOLLECTION (POINT (-2.102679 49.191702)),,,
