ResourceID,Administrative Subdivision Type,External Identifier Type,End Date of Existence,Place Description,End Date Type,Description Type,Place Address,Activity Type,Spatial Coordinates Geometry,Address Type,Keyword,Name Type,Administrative Subdivision Name,Description,To Date,Start Date Type,Name,Primary Reference Number,From Date,Geometry Qualifier,Start Date of Existence,External Source,External XRef,Cadastral Reference
044e6bf0-149c-0138-c573-740f24312a1c,Parish,,,,,Building Survey (architectural),"Site of 12 & 14 , Hilgrove Street",Building Survey (architectural),GEOMETRYCOLLECTION (POINT (-2.103859 49.184424)),Postal Address,,,St. Helier,A standing building survey was undertaken by TSA Associates in May 2011 and April 2012 to serve as a record of the site prior to its redevelopment. This was updated by Tim Skudder Architects in May 2014 prior to the demolition of the site.,,,Site of 12 & 14 ,0400269,,,,,,
04829870-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Parade Gardens, The Parade",,GEOMETRYCOLLECTION (POINT (-2.11102 49.188579)),Postal Address,,,St. Helier,,,,Parade Gardens,0401915,,,,Government of Jersey,HE1915,
04822b20-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"65, Great Union Road",,GEOMETRYCOLLECTION (POINT (-2.107401 49.189651)),Postal Address,,,St. Helier,,,,65,0401890,,,,Government of Jersey,HE1890,
50602bd0-116c-0138-914f-740f24312a1c,Parish,Listed place,,,,,"La Pulente Arefact Scatter Area, La Route de la Pulente",,GEOMETRYCOLLECTION (POINT (-2.229733 49.188728)),Postal Address,,,St. Brelade,,,,La Pulente Arefact Scatter Area,0100363,,,,Government of Jersey,BR0363,
4692a9a0-116c-0138-9149-740f24312a1c,Parish,,,,,,"Sorel Farm, La Rue de Sorel",,GEOMETRYCOLLECTION (POINT (-2.155959 49.255781)),Postal Address,,,St. John,,,,Sorel Farm,0500258,,,,,,
04574e20-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"11, West Park Avenue",,GEOMETRYCOLLECTION (POINT (-2.112452 49.189632)),Postal Address,,,St. Helier,,,,11,0400509,,,,Government of Jersey,HE0509,
5060d6a0-116c-0138-914f-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Site of possible earthwork, Field B664. B665. B669",,GEOMETRYCOLLECTION (POINT (-2.17721 49.175312)),Field Number,,,St. Brelade,,,,Site of possible earthwork,0100387,,,,Government of Jersey,BR0387,
046c4430-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"7, Hilary Street",,GEOMETRYCOLLECTION (POINT (-2.101738 49.184205)),Postal Address,,,St. Helier,,,,7,0401108,,,,Government of Jersey,HE1108,
2972aa40-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"2 St Kilda Villas, Bagot Road",,GEOMETRYCOLLECTION (POINT (-2.089547 49.180241)),Postal Address,,,St. Saviour,,,,2 St Kilda Villas,1100298,,,,Government of Jersey,SA0298,
fc8147d0-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"Sefton Lodge, La Rue des Marettes",,GEOMETRYCOLLECTION (POINT (-2.201614 49.233383)),Postal Address,,,St. Ouen,,,,Sefton Lodge,0900135,,,,Government of Jersey,OU0135,
2978a050-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"4 Woodbine, Bagot Road",,GEOMETRYCOLLECTION (POINT (-2.089826 49.180067)),Postal Address,,,St. Saviour,,,,4 Woodbine,1100354,,,,Government of Jersey,SA0354,
045a3050-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"32, Commercial Street",,GEOMETRYCOLLECTION (POINT (-2.110064 49.184194)),Postal Address,,,St. Helier,,,,32,0400592,,,,Government of Jersey,HE0592,
84d9e4c0-1168-0138-913a-740f24312a1c,Parish,Listed building,,,,,"Clos des Fleurs, Gorey Village Main Road",,GEOMETRYCOLLECTION (POINT (-2.032083 49.198396)),Postal Address,,,Grouville,,,,Clos des Fleurs,0300178,,,,Government of Jersey,GR0178,
04742660-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"14, Regent Road",,GEOMETRYCOLLECTION (POINT (-2.103382 49.182757)),Postal Address,Richmond Map,,St. Helier,,,,14,0401352,,,,Government of Jersey,HE1352,
2ef69860-1168-0138-9137-740f24312a1c,Parish,,,,,,"Datestones '1761' & '1887', La Rue Varzon",,GEOMETRYCOLLECTION (POINT (-2.167169 49.215278)),Postal Address,,,St. Peter,,,,Datestones '1761' & '1887',1000280,,,,,,
b36a4890-149f-0138-c579-740f24312a1c,Parish,Listed building,,,,,"Sous Les Bois , La Rue des Bouillons",,GEOMETRYCOLLECTION (POINT (-2.076773 49.233161)),Postal Address,Richmond Map,,Trinity,,,,Sous Les Bois ,1200186,,,,Government of Jersey,TR0186,
f159fa50-1168-0138-9140-740f24312a1c,Parish,Listed building,,,,,"Les Buttes, La Rue des Buttes",,GEOMETRYCOLLECTION (POINT (-2.169654 49.23527)),Postal Address,,,St. Mary ,,,,Les Buttes,0800135,,,,Government of Jersey,MY0135,
0473fea0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"10, Queen Street",,GEOMETRYCOLLECTION (POINT (-2.104538 49.18397)),Postal Address,Richmond Map,,St. Helier,,,,10,0401343,,,,Government of Jersey,HE1343,
0473f4b0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"33, Queen Street",,GEOMETRYCOLLECTION (POINT (-2.103051 49.183822)),Postal Address,,,St. Helier,,,,33,0401342,,,,Government of Jersey,HE1342,
2eec50d0-1168-0138-9137-740f24312a1c,Parish,Listed building,,,,,"Vale Farm & Vale House, Le Mont Fallu",,GEOMETRYCOLLECTION (POINT (-2.168935 49.209435)),Postal Address,,,St. Peter,,,,Vale Farm & Vale House,1000047,,,,Government of Jersey,PE0047,
0453e0d0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"6-8, Raleigh Avenue",,GEOMETRYCOLLECTION (POINT (-2.106814 49.193595)),Postal Address,,,St. Helier,,,,6-8,0400420,,,,Government of Jersey,HE0420/HE1346,
0624aaa0-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Prospect Cottage, La Route de la Côte",,GEOMETRYCOLLECTION (POINT (-2.029362 49.197456)),Postal Address,,,St. Martin,,,,Prospect Cottage,0700279,,,,Government of Jersey,MN0279,
f15b4a80-1168-0138-9140-740f24312a1c,Parish,,,,,,"Site of Le Moulin Ballaine, Fields MY810, MY812, MY813",,GEOMETRYCOLLECTION (POINT (-2.163696 49.228903)),Field Number,Mill,,St. Mary ,,,,Site of Le Moulin Ballaine,0800174,,,,,,
0453ccf0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"26-30, Queen Street",,GEOMETRYCOLLECTION (POINT (-2.103468 49.183769)),Postal Address,,,St. Helier,,,,26-30,0400418,,,,Government of Jersey,HE0418,
b36fcd70-149f-0138-c579-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"La Houguette, Field T282",,GEOMETRYCOLLECTION (POINT (-2.094094 49.241771)),Field Number,,,Trinity,,,,La Houguette,1200235,,,,Government of Jersey,TR0221,
fc7f57a0-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"Haut du Mont, Le Mont de la Grève de Lecq",,GEOMETRYCOLLECTION (POINT (-2.204699 49.241217)),Postal Address,,,St. Ouen,,,,Haut du Mont,0900067,,,,Government of Jersey,OU0067,
0bdbd540-116c-0138-9146-740f24312a1c,Parish,,,,,,"Clifton House, Le Mont Suzanne",,GEOMETRYCOLLECTION (POINT (-2.130344 49.219632)),Postal Address,Richmond Map,,St. Lawrence,,,,Clifton House,0600232,,,,,,
0488b910-149c-0138-c573-740f24312a1c,Parish,,,,,Building Survey (archaeological & architectural),"Site of 42-50, La Colomberie",Building Survey (archaeological & architectural),GEOMETRYCOLLECTION (POINT (-2.1013 49.182298)),Postal Address,,,St. Helier,A standing building survey was undertaken by Museum of London Archaeology commissioned by Premier Contracting Ltd. ,,,Site of 42-50,0400775.1,,,,,,
e0ecc214-866a-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,24-30 King Street,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.106214 49.185031)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  A trench was opened at the rear of Voisin's store, close to St Paul's Church wall. Finds were 18th and 19th century but the investigation was incomplete due to limited time. ",,,24-30 King Street,0401279,,,,,,
045caf20-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"3 Roseville Terrace, Roseville Street",,GEOMETRYCOLLECTION (POINT (-2.100669 49.177886)),Postal Address,,,St. Helier,,,,3 Roseville Terrace,0400661,,,,Government of Jersey,HE0661,
29761530-1168-0138-9134-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Clos de la Houguette, Field S338",,GEOMETRYCOLLECTION (POINT (-2.084331 49.201533)),Field Number,,,St. Saviour,,,,Clos de la Houguette,1100327,,,,Government of Jersey,SA0327,
047fa530-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"3, Market Street",,GEOMETRYCOLLECTION (POINT (-2.10365 49.184715)),Postal Address,,,St. Helier,,,,3,0401726,,,,Government of Jersey,HE1726,
b36669b0-149f-0138-c579-740f24312a1c,Parish,Listed building,,,,,"La Mare, La Rue du Douet",,GEOMETRYCOLLECTION (POINT (-2.109193 49.216681)),Postal Address,,,Trinity,,,,La Mare,1200027,,,,Government of Jersey,TR0027,
0445d130-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Havre des Pas Slipway, Le Havre des Pas",,GEOMETRYCOLLECTION (POINT (-2.100385 49.177136)),Postal Address,,,St. Helier,,,,Havre des Pas Slipway,0400047,,,,Government of Jersey,HE0047,
04674470-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"1-4 Don Terrace, Don Road",,GEOMETRYCOLLECTION (POINT (-2.098247 49.182245)),Postal Address,,,St. Helier,,,,1-4 Don Terrace,0400962,,,,Government of Jersey,HE0962/HE1054/HE1055/HE1056,
f15afb00-1168-0138-9140-740f24312a1c,Parish,,,,,,"Site of Chapel of St Symeon, Fields MY810, MY812, MY813. ",,GEOMETRYCOLLECTION (POINT (-2.163421 49.228835)),Field Number,Place of Worship,,St. Mary ,,,,Site of Chapel of St Symeon,0800164,,,,,,
2972d990-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"Cherry Cottage, Longueville Road",,GEOMETRYCOLLECTION (POINT (-2.079714 49.183403)),Postal Address,,,St. Saviour,,,,Cherry Cottage,1100307,,,,Government of Jersey,SA0307,
0480dcc0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"52, Don Street",,GEOMETRYCOLLECTION (POINT (-2.10514 49.185923)),Postal Address,,,St. Helier,,,,52,0401829,,,,Government of Jersey,HE1829,
fc862510-149c-0138-c576-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Tumulus, Fields O82, O83",,GEOMETRYCOLLECTION (POINT (-2.221131 49.253929)),Field Number,,,St. Ouen,,,,Tumulus,0900220,,,,Government of Jersey,OU0220,
f15cc950-1168-0138-9140-740f24312a1c,Parish,Listed place,,"Le Col de la Rocque is a rocky area of thin soils, which have subsequently been ploughed out, preservation of in situ deposits is poor.",,Conservation Statement,"Le Col de la Rocque Lithic  Scatter, Fields MY149, MY151A plus headland",Conservation Statement,GEOMETRYCOLLECTION (POINT (-2.179774 49.249225)),Field Number,,,St. Mary ,"A conservation statement was prepared before the investigations of Conneller et al on behalf of The National Trust for Jersey. This describes the site, its significance and sets out policies for conservation which were adopted by the National Trust (Chowne 2013).",,,Le Col de la Rocque Lithic  Scatter,0800140,,,,Government of Jersey,MY0140,
8b6a94e0-1498-0138-c570-740f24312a1c,Parish,Listed building,,,,,"Cleveland, La Rue de Samarès",,GEOMETRYCOLLECTION (POINT (-2.074554 49.165936)),Postal Address,,,St. Clement,,,,Cleveland,0200029,,,,Government of Jersey,CL0029,
8b6feba0-1498-0138-c570-740f24312a1c,Parish,,,,,,Site of flint finds,,GEOMETRYCOLLECTION (POINT (-2.055687 49.168769)),,,,St. Clement,,,,Site of flint finds,0200165,,,,,,
50540ba0-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"Blanc Pignon, La Ruelle ès Ruaux",,GEOMETRYCOLLECTION (POINT (-2.166528 49.195916)),Postal Address,,,St. Brelade,,,,Blanc Pignon,0100066,,,,Government of Jersey,BR0066,
b3712e70-149f-0138-c579-740f24312a1c,Parish,,,,,,Site of Les Charrieres Battery,,GEOMETRYCOLLECTION (POINT (-2.083543 49.237082)),,Coastal Fortification,,Trinity,,,,Site of Les Charrieres Battery,1200322,,,,,,
04832400-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Orissa, Old St John's Road",,GEOMETRYCOLLECTION (POINT (-2.113549 49.191497)),Postal Address,,,St. Helier,,,,Orissa,0401932,,,,Government of Jersey,HE1932,
04481020-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"27, Chevalier Road",,GEOMETRYCOLLECTION (POINT (-2.101509 49.188615)),Postal Address,,,St. Helier,,,,27,0400104,,,,Government of Jersey,HE0104,
505c24b0-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"Road Improvement Stone, La Route Orange",,GEOMETRYCOLLECTION (POINT (-2.213266 49.188362)),Postal Address,,,St. Brelade,,,,Road Improvement Stone,0100254,,,,Government of Jersey,BR0254,
04670630-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"28, Devonshire Place",,GEOMETRYCOLLECTION (POINT (-2.107749 49.187258)),Postal Address,,,St. Helier,,,,28,0400955,,,,Government of Jersey,HE0955,
29746c40-1168-0138-9134-740f24312a1c,Parish,,,,,,"Le Rocher des Proscrits, Le Dicq Slipway",,GEOMETRYCOLLECTION (POINT (-2.097149 49.176455)),Postal Address,,,St. Saviour,,,,Le Rocher des Proscrits,1100260,,,,,,
6b2cb1d0-870d-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,Commercial Buildings,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.107859 49.1818)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  One trench was opened in Commercial Buildings, now Tunnel Road. Nothing was found before 18th century. ",,,Commercial Buildings,0401476,,,,,,
046cf250-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"14, Mulcaster Street",,GEOMETRYCOLLECTION (POINT (-2.107705 49.182945)),Postal Address,,,St. Helier,,,,14,0401129,,,,Government of Jersey,HE1129,
297503e0-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"Milestone '3', La Grande Route de St Martin",,GEOMETRYCOLLECTION (POINT (-2.062955 49.20951)),Postal Address,,,St. Saviour,,,,Milestone '3',1100180,,,,Government of Jersey,SA0180,
fc86fb30-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"L'Anciennete, La Route de L'Étacq",,GEOMETRYCOLLECTION (POINT (-2.231222 49.235753)),Postal Address,Richmond Map,,St. Ouen,,,,L'Anciennete,0900245,,,,Government of Jersey,OU0245,
5060b230-116c-0138-914f-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Site of Rude Altar, Field B390",,GEOMETRYCOLLECTION (POINT (-2.226193 49.181083)),Field Number,Megalithic,,St. Brelade,,,,Site of Rude Altar,0100381,,,,Government of Jersey,BR0381,
fc7eec00-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"La Grange, L'Amont de la Ville Bagot",,GEOMETRYCOLLECTION (POINT (-2.206231 49.2438)),Postal Address,Richmond Map,,St. Ouen,,,,La Grange,0900056,,,,Government of Jersey,OU0056,
fc8b9cf0-149c-0138-c576-740f24312a1c,Parish,,,,,,"Broadlands Farm, La Rue de Mahaut",,GEOMETRYCOLLECTION (POINT (-2.21715 49.237043)),Postal Address,,,St. Ouen,,,,Broadlands Farm,0900332,,,,,,
0bdc9460-116c-0138-9146-740f24312a1c,Parish,,,,,,Site of mill at Handois,,GEOMETRYCOLLECTION (POINT (-2.130738 49.232414)),Postal Address,Mill,,St. Lawrence,,,,Site of mill at Handois,0600285,,,,,,
296ac930-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"Leighton, Dicq Road",,GEOMETRYCOLLECTION (POINT (-2.094665 49.17865)),Postal Address,,,St. Saviour,,,,Leighton,1100029,,,,Government of Jersey,SA0029,
061d05b0-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Beechside, La Grande Route de Rozel",,GEOMETRYCOLLECTION (POINT (-2.044003 49.230669)),Postal Address,Richmond Map,,St. Martin,,,,Beechside,0700043,,,,Government of Jersey,"MN0043, MN0117",
0467acc0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"4, Dorset Street",,GEOMETRYCOLLECTION (POINT (-2.106618 49.189678)),Postal Address,,,St. Helier,,,,4,0400976,,,,Government of Jersey,HE0976,
0bd51eb0-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Inverness Lodge, Le Mont au Meunière",,GEOMETRYCOLLECTION (POINT (-2.140071 49.223531)),Postal Address,Richmond Map,,St. Lawrence,,,,Inverness Lodge,0600115,,,,Government of Jersey,LA0115,
0475a2d0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"6, Rouge Bouillon",,GEOMETRYCOLLECTION (POINT (-2.110248 49.1898)),Postal Address,,,St. Helier,,,,6,0401392,,,,Government of Jersey,HE1392,
0bd761f0-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Windsor House , La Grande Route de St Laurent",,GEOMETRYCOLLECTION (POINT (-2.142259 49.223298)),Postal Address,,,St. Lawrence,,,,Windsor House ,0600200,,,,Government of Jersey,LA0200,
2eeec1f0-1168-0138-9137-740f24312a1c,Parish,Listed building,,,,,"Mounting for Anti Aircraft Guns, La Rue Aleval (boundary of field 426/480 and in field 484)",,GEOMETRYCOLLECTION (POINT (-2.169399 49.222646)),Postal Address,German Occupation,,St. Peter,,,,Mounting for Anti Aircraft Guns,1000111,,,,Government of Jersey,PE0111,
04758ef0-149c-0138-c573-740f24312a1c,Parish,,,,,,"Clermont Manor, Rouge Bouillon",,GEOMETRYCOLLECTION (POINT (-2.10194 49.193065)),Postal Address,,,St. Helier,,,,Clermont Manor,0401390,,,,,,
04873e00-149c-0138-c573-740f24312a1c,Parish,,,,,,"Kingdom Hall, Roseville Street",,GEOMETRYCOLLECTION (POINT (-2.101167 49.180149)),Postal Address,Place of Worship,,St. Helier,,,,Kingdom Hall,0400764,,,,,,
fc7d85b0-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"La Chasse, La Rue du Creux Baillot",,GEOMETRYCOLLECTION (POINT (-2.195189 49.234652)),Postal Address,"Richmond Map,Megalithic",,St. Ouen,,,,La Chasse,0900015,,,,Government of Jersey,OU0015,
061f4ed0-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Rose Lea, La Grande Route de Faldouet",,GEOMETRYCOLLECTION (POINT (-2.049621 49.217911)),Postal Address,,,St. Martin,,,,Rose Lea,0700102,,,,Government of Jersey,MN0102,
b3669430-149f-0138-c579-740f24312a1c,Parish,Listed building,,,,,"Lowlands Farm, La Rue de la Fontaine de Colard",,GEOMETRYCOLLECTION (POINT (-2.102711 49.238576)),Postal Address,,,Trinity,,,,Lowlands Farm,1200033,,,,Government of Jersey,TR0033,
061e3af0-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Summerville, La Grande Route de Rozel",,GEOMETRYCOLLECTION (POINT (-2.043635 49.230237)),Postal Address,,,St. Martin,,,,Summerville,0700073,,,,Government of Jersey,MN0073,
044c6730-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Jersey Opera House, Gloucester Street",,GEOMETRYCOLLECTION (POINT (-2.112684 49.186544)),Postal Address,,,St. Helier,,,,Jersey Opera House,0400220,,,,Government of Jersey,HE0220,
468f3100-116c-0138-9149-740f24312a1c,Parish,Listed building,,,,,"Hérupe Cottage, Le Chemin de Herupe",,GEOMETRYCOLLECTION (POINT (-2.117178 49.232006)),Postal Address,Richmond Map,,St. John,,,,Hérupe Cottage,0500163,,,,Government of Jersey,JN0163,
044a5d40-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"8, Commercial Buildings",,GEOMETRYCOLLECTION (POINT (-2.109475 49.179292)),Postal Address,,,St. Helier,,,,8,0400164,,,,Government of Jersey,HE0164,
0bd82710-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Le Coin Farm, La Route de St Jean",,GEOMETRYCOLLECTION (POINT (-2.122805 49.219319)),Postal Address,,,St. Lawrence,,,,Le Coin Farm,0600230,,,,Government of Jersey,LA0230,
04447740-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Victorian Shellwork Art, Aquila Road",,GEOMETRYCOLLECTION (POINT (-2.108448 49.187961)),Postal Address,,,St. Helier,,,,Victorian Shellwork Art,0400014,,,,Government of Jersey,HE0014,
